ID,이름(영),슬롯,DEF,카드슬롯,필요레벨,무게,구매가,판매가,정련,사용직업,효과(요약)
5166,Sphinx Hat,하단헤드기어+상단헤드기어,5,1,65,300,20,0,×,"크루세이더, 기사, 소드맨",STR+2
5121,Zealotus Mask,중단헤드기어+상단헤드기어,3,0,70,40,20,0,○,All,"bonus2 bAddRace,RC_DemiHuman,5;
bonus2 bAddRace,RC_Player_Human,5;
bonus2 bSubRa"
5420,Mask Of Ifrit,하단헤드기어+중단헤드기어+상단헤드기어,8,0,70,0,0,0,×,All,"STR+1, INT+1, MDEF+5"
5504,Wedding Weil,중단헤드기어+상단헤드기어,5,0,70,50,20,0,○,전직업,MDEF+10
5529,Satanic Bone Helm,중단헤드기어+상단헤드기어,6,1,70,60,20,0,○,전직업,DEX+3
5579,Wanderer's Sakkat,중단헤드기어+상단헤드기어,2,1,70,30,20,0,○,전직업,AGI+2
5130,Lion Mask,중단헤드기어+상단헤드기어,0,0,75,70,20,0,○,"알케미스트, 어쌔신, BardDancer, 블랙스미스, 크루세이더, 헌터, 기사, 몽크, 프리스트, 로그, 세이지, SoulLinker, StarGladiator, 위저드",MDEF+1
5131,Close Helmet,하단헤드기어+중단헤드기어+상단헤드기어,8,0,75,120,20,0,○,"크루세이더, 기사, 소드맨",VIT+3
5482,Dark Knight Mask,하단헤드기어+중단헤드기어+상단헤드기어,5,0,80,300,0,0,○,전직업,STR+3
5577,Dark Knight Mask,하단헤드기어+중단헤드기어+상단헤드기어,5,0,80,300,0,0,○,전직업,STR+3
5564,Crown of Deceit,중단헤드기어+상단헤드기어,3,1,85,30,20,0,○,전직업,INT+4
